[2024-11-06 21:39:07] [INFO    ] discord.client: logging in using static token
[2024-11-06 21:42:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 53, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:9:2', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730925761728, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:42:41] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:42:41] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:42:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 54, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:9:80', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730925777230, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:42:56] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:42:56] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:42:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 55, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:9:80', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730925777230, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:42:56] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:42:56] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:42:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 56, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:9:8', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730925778650, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:42:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:42:58] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:42:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 57, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:9:8', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730925778650, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:42:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:42:58] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:43:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 58, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:9:12', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730925780631, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:43:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:43:00] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:43:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 59, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:9:12', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730925780631, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:43:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:43:00] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:43:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 60, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:9:16', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730925782636, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:43:02] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:43:02] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:43:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 61, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:9:16', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730925782636, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:43:02] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:43:02] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:43:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 62, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:9:20', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730925784640, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:43:04] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:43:04] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:43:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 63, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:9:20', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730925784640, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:43:04] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:43:04] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:43:08] [DEBUG   ] discord.client: Dispatching event wavelink_stats_update
[2024-11-06 21:43:16] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2024-11-06 21:43:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-11-06 21:43:57] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2024-11-06 21:43:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-11-06 21:44:08] [DEBUG   ] discord.client: Dispatching event wavelink_stats_update
[2024-11-06 21:44:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 64, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'Idling', 'created_at': 1730925878823, 'assets': {'small_text': 'zZz', 'small_image': 'mp:external/Y6xAhARpHfRM8Bkdw0a1ZkbTAIXqKJFmrSAvHjKs6B0/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/idle.png', 'large_text': 'Idling', 'large_image': 'mp:external/ByjawWsm2QtMAOa2doThD3bIfP42xs9pmNqRE9rs1X4/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/idle-vscode.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:44:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:44:38] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:44:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 65, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'Idling', 'created_at': 1730925878823, 'assets': {'small_text': 'zZz', 'small_image': 'mp:external/Y6xAhARpHfRM8Bkdw0a1ZkbTAIXqKJFmrSAvHjKs6B0/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/idle.png', 'large_text': 'Idling', 'large_image': 'mp:external/ByjawWsm2QtMAOa2doThD3bIfP42xs9pmNqRE9rs1X4/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/idle-vscode.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:44:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:44:38] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:44:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 65.
[2024-11-06 21:44:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-11-06 21:44:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 66, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:9:20', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730925884501, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:44:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:44:44] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:44:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 67, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:9:20', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730925884501, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:44:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:44:44] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:44:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 68, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'Not in a file!', 'created_at': 1730925884607, 'assets': {'small_text': 'Snoozin...', 'small_image': 'mp:external/Y6xAhARpHfRM8Bkdw0a1ZkbTAIXqKJFmrSAvHjKs6B0/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/idle.png', 'large_image': 'mp:external/ByjawWsm2QtMAOa2doThD3bIfP42xs9pmNqRE9rs1X4/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/idle-vscode.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:44:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:44:44] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:44:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 69, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'Not in a file!', 'created_at': 1730925884607, 'assets': {'small_text': 'Snoozin...', 'small_image': 'mp:external/Y6xAhARpHfRM8Bkdw0a1ZkbTAIXqKJFmrSAvHjKs6B0/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/idle.png', 'large_image': 'mp:external/ByjawWsm2QtMAOa2doThD3bIfP42xs9pmNqRE9rs1X4/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/idle-vscode.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:44:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:44:44] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:44:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 70, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Viewing a file', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730925887753, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Viewing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:44:47] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:44:47] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:44:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 71, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Viewing a file', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730925887753, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Viewing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:44:47] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:44:47] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:44:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 72, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'Not in a file!', 'created_at': 1730925889527, 'assets': {'small_text': 'Snoozin...', 'small_image': 'mp:external/Y6xAhARpHfRM8Bkdw0a1ZkbTAIXqKJFmrSAvHjKs6B0/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/idle.png', 'large_image': 'mp:external/ByjawWsm2QtMAOa2doThD3bIfP42xs9pmNqRE9rs1X4/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/idle-vscode.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:44:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:44:49] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:44:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 73, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'Not in a file!', 'created_at': 1730925889527, 'assets': {'small_text': 'Snoozin...', 'small_image': 'mp:external/Y6xAhARpHfRM8Bkdw0a1ZkbTAIXqKJFmrSAvHjKs6B0/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/idle.png', 'large_image': 'mp:external/ByjawWsm2QtMAOa2doThD3bIfP42xs9pmNqRE9rs1X4/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/idle-vscode.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:44:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:44:49] [DEBUG   ] discord.client: Dispatching event presence_update
